boot,ts,seconds,voltage,lux,kelvin,temp,humidity
1044,1621054679,688,918,10560.41,4694,0.00,0.00
1045,1621054679,728,918,8815.88,4857,0.00,0.00
1046,1621054679,768,918,9372.85,4752,0.00,0.00
1047,1621054679,808,918,14509.03,4277,0.00,0.00
1048,1621054679,851,917,13516.52,4393,29.70,32.70
1049,1621054679,891,918,15403.12,4304,0.00,0.00
1050,1621054679,931,918,15502.07,4338,0.00,0.00
1051,1621054679,971,918,15327.95,4354,0.00,0.00
1052,1621054679,1012,918,15363.08,4325,0.00,0.00
1053,1621054679,1052,918,8708.93,4886,0.00,0.00
1054,1621054679,1092,918,11858.02,4561,0.00,0.00
1055,1621054679,1132,918,15810.00,4346,0.00,0.00
1056,1621054679,1175,917,15685.48,4370,31.50,31.90
1057,1621054679,1215,918,14922.63,4387,0.00,0.00
1058,1621054679,1255,918,14100.61,4365,0.00,0.00
1059,1621054679,1295,918,13372.88,4352,0.00,0.00
1060,1621054679,1336,917,12921.06,4320,0.00,0.00
1061,1621054679,1376,918,12501.27,4314,0.00,0.00
1062,1621054679,1416,918,12036.78,4305,0.00,0.00
1063,1621054679,1456,917,11666.59,4310,0.00,0.00
1064,1621054679,1499,916,11616.99,4298,32.90,29.80
1065,1621054679,1539,917,11229.23,4321,0.00,0.00
1066,1621054679,1579,917,11095.16,4313,0.00,0.00
1067,1621054679,1619,917,11005.78,4307,0.00,0.00
1068,1621054679,1660,917,10961.08,4304,0.00,0.00
1069,1621054679,1700,916,11107.82,4285,0.00,0.00
1070,1621054679,1740,916,11080.69,4263,0.00,0.00
1071,1621054679,1780,916,10675.37,4306,0.00,0.00
1072,1621054679,1823,916,11142.95,4248,32.80,29.70
1073,1621054679,1863,916,10782.32,4292,0.00,0.00
1074,1621054679,1903,916,10871.70,4298,0.00,0.00
1075,1621054679,1943,916,10827.01,4295,0.00,0.00
1076,1621054679,1983,916,11023.34,4288,0.00,0.00
1077,1621054679,2024,916,11728.85,4294,0.00,0.00
1078,1621054679,2064,916,12464.58,4259,0.00,0.00
1079,1621054679,2104,916,12893.93,4302,0.00,0.00
1080,1621054679,2146,916,12573.08,4337,32.60,30.20
1081,1621054679,2187,916,12617.77,4339,0.00,0.00
1082,1621054679,2227,916,12376.75,4344,0.00,0.00
1083,1621054679,2267,916,12314.49,4359,0.00,0.00
1084,1621054679,2307,916,12158.20,4339,0.00,0.00
1085,1621054679,2348,916,12036.78,4305,0.00,0.00
1086,1621054679,2388,916,12347.82,4254,0.00,0.00
1087,1621054679,2428,916,12459.67,4251,0.00,0.00
1088,1621054679,2470,915,12879.47,4259,32.60,30.10
1089,1621054679,2511,915,13120.49,4256,0.00,0.00
1090,1621054679,2551,915,13311.92,4243,0.00,0.00
1091,1621054679,2591,915,13687.01,4248,0.00,0.00
1092,1621054679,2631,915,13900.92,4228,0.00,0.00
1093,1621054679,2672,915,13749.27,4235,0.00,0.00
1094,1621054679,2712,915,14333.37,4214,0.00,0.00
1095,1621054679,2752,915,14708.47,4220,0.00,0.00
1096,1621054679,2794,915,15026.22,4243,32.40,30.30
1097,1621054679,2835,915,15321.49,4273,0.00,0.00
1098,1621054679,2875,915,15816.20,4248,0.00,0.00
1099,1621054679,2915,915,9425.55,4670,0.00,0.00
1100,1621054679,2955,915,9184.52,4686,0.00,0.00
1101,1621054679,2996,915,9527.59,4641,0.00,0.00
1102,1621054679,3036,915,9746.14,4645,0.00,0.00
1103,1621054679,3076,915,10889.01,4600,0.00,0.00
1104,1621054679,3118,914,10304.92,4652,32.00,30.80
1105,1621054679,3159,914,11719.03,4549,0.00,0.00
1106,1621054679,3199,914,10707.14,4670,0.00,0.00
1107,1621054679,3239,914,10987.95,4652,0.00,0.00
1108,1621054679,3279,914,12031.87,4563,0.00,0.00
1109,1621054679,3320,914,15827.31,4350,0.00,0.00
1110,1621054679,3360,914,12707.16,4598,0.00,0.00
1111,1621054679,3400,914,10739.17,4702,0.00,0.00
1112,1621054679,3442,914,16417.86,4216,32.00,31.30
1113,1621054679,3483,914,14839.44,4279,0.00,0.00
1114,1621054679,3523,914,10300.27,4608,0.00,0.00
1115,1621054679,3563,914,13706.13,4315,0.00,0.00
1116,1621054679,3603,914,14539.26,4241,0.00,0.00
1117,1621054679,3643,914,14628.64,4246,0.00,0.00
1118,1621054679,3684,914,14673.33,4248,0.00,0.00
1119,1621054679,3724,914,14869.67,4243,0.00,0.00
1120,1621054679,3766,914,15155.38,4243,32.00,31.70
1121,1621054679,3806,914,15319.68,4216,0.00,0.00
1122,1621054679,3847,914,15787.27,4177,0.00,0.00
1123,1621054679,3887,913,9321.70,4602,0.00,0.00
1124,1621054679,3927,914,9093.33,4582,0.00,0.00
1125,1621054679,3967,913,9115.81,4563,0.00,0.00
1126,1621054679,4008,913,9035.98,4614,0.00,0.00
1127,1621054679,4048,913,8988.19,4706,0.00,0.00
1128,1621054679,4090,913,16444.98,4231,31.90,32.30
1129,1621054679,4130,835,16223.07,4290,0.00,0.00
1130,1621054679,4188,842,15397.96,4315,0.00,0.00
1131,1621054679,4237,842,10871.70,4588,0.00,0.00
1132,1621058939,40,924,13500.24,4287,0.00,0.00
1133,1621058939,80,925,12643.09,4290,0.00,0.00
1134,1621058939,120,921,11987.18,4294,0.00,0.00
1135,1621058939,161,920,11388.62,4275,0.00,0.00
1136,1621058939,203,919,11142.69,4270,32.30,31.80
1137,1621058939,243,919,11021.27,4232,0.00,0.00
1138,1621058939,283,919,10976.58,4229,0.00,0.00
1139,1621058939,323,919,10785.16,4245,0.00,0.00
1140,1621058939,364,919,10785.16,4245,0.00,0.00
1141,1621058939,404,919,11065.97,4235,0.00,0.00
1142,1621058939,444,919,11172.92,4223,0.00,0.00
1143,1621058939,484,919,11222.52,4236,0.00,0.00
1144,1621058939,527,918,11458.63,4224,31.50,32.40
1145,1621058939,567,918,11761.92,4207,0.00,0.00
1146,1621058939,607,918,11833.73,4230,0.00,0.00
1147,1621058939,647,918,12239.06,4194,0.00,0.00
1148,1621058939,688,918,12449.86,4234,0.00,0.00
1149,1621058939,728,918,10563.25,4336,0.00,0.00
1150,1621058939,768,918,12994.17,4216,0.00,0.00
1151,1621058939,808,918,13279.88,4217,0.00,0.00
1152,1621058939,851,918,13694.77,4217,31.20,32.80
1153,1621058939,891,918,14400.27,4226,0.00,0.00
1154,1621058939,931,918,14788.03,4210,0.00,0.00
1155,1621058939,971,918,6662.68,4885,0.00,0.00
1156,1621058939,1012,918,7174.95,4745,0.00,0.00
1157,1621058939,1052,918,8044.76,4648,0.00,0.00
1158,1621058939,1092,917,8777.39,4659,0.00,0.00
1159,1621058939,1132,917,11141.14,4446,0.00,0.00
1160,1621058939,1175,916,8357.60,4666,30.70,32.50
1161,1621058939,1215,917,7741.47,4698,0.00,0.00
1162,1621058939,1255,917,7276.99,4706,0.00,0.00
1163,1621058939,1295,916,6946.58,4724,0.00,0.00
1164,1621058939,1336,916,6561.93,4659,0.00,0.00
1165,1621058939,1376,916,6333.56,4633,0.00,0.00
1166,1621058939,1416,916,6422.94,4640,0.00,0.00
